customer_id,transaction_date,transaction_id,product_area_id,num_items,sales_cost
5,2020-09-07,437154332962,5,8,70.27
5,2020-09-07,437154332962,1,4,86.36
5,2020-09-07,437154332962,2,6,11.46
5,2020-09-16,437243056236,4,23,106.41
5,2020-09-16,437243056236,3,23,78.44
5,2020-09-16,437243056236,5,14,132.39
5,2020-09-16,437243056236,1,17,303.64
5,2020-09-16,437243056236,2,8,5.06
5,2020-09-19,437275435500,4,2,5.76
5,2020-09-19,437275435500,5,4,30.33
5,2020-09-19,437275435500,1,7,153.34
5,2020-09-19,437275435500,2,13,28.34
5,2020-09-20,437284033513,4,14,97.92
5,2020-09-20,437284033513,3,43,104.56
5,2020-09-20,437284033513,5,18,188.12
5,2020-09-20,437284033513,1,10,189.45
5,2020-09-20,437284033513,2,9,10.28
6,2020-04-04,435591718255,4,4,40.67
6,2020-04-04,435591718255,3,6,22.22
6,2020-04-04,435591718255,5,4,37.67
6,2020-04-04,435591718255,1,1,17.13
6,2020-04-04,435591718255,2,7,1.62
6,2020-04-04,435599726981,3,2,11.3
6,2020-04-04,435599726981,1,3,64.82
6,2020-04-22,436835747261,3,2,4.09
6,2020-04-22,436835747261,1,2,54.87
6,2020-04-26,435811106529,5,1,7.4
6,2020-04-26,435811106529,1,3,67.41
6,2020-04-26,435811106529,2,15,40.64
6,2020-05-03,435886485560,4,3,9.99
6,2020-05-03,435886485560,3,7,41.91
6,2020-05-03,435886485560,5,6,100.19
6,2020-05-03,435886485560,1,8,165.75
6,2020-05-03,435886485560,2,7,33.11
6,2020-06-16,436322842569,1,2,70.78
6,2020-06-16,436322842569,2,2,6.45
6,2020-06-22,436387431791,5,4,43.77
6,2020-07-07,436531826379,3,11,24.92
6,2020-07-07,436531826379,5,9,103.17
6,2020-07-07,436531826379,1,5,100.58
6,2020-07-14,436605826898,4,4,15.65
6,2020-07-14,436605826898,3,10,35.27
6,2020-07-14,436605826898,5,12,163.88
6,2020-07-14,436605826898,1,7,228.38
6,2020-07-14,436605826898,2,13,60
6,2020-07-31,436778136720,3,9,54.11
6,2020-07-31,436778136720,5,6,49.14
6,2020-07-31,436778136720,1,5,197.61
6,2020-08-06,436835397720,4,6,59.28
6,2020-08-06,436835397720,5,4,49.82
6,2020-08-06,436835397720,1,5,125.46
6,2020-08-11,436889222246,4,14,84.87
6,2020-08-11,436889222246,3,4,17.13
6,2020-08-11,436889222246,5,9,130.8
6,2020-08-11,436889222246,1,8,290.25
6,2020-08-23,437003344923,3,10,16.82
6,2020-08-23,437003344923,5,8,153.2
6,2020-08-23,437003344923,1,11,320.01
6,2020-08-23,437003344923,2,10,7.25
6,2020-09-03,437117730372,4,9,63.79
6,2020-09-03,437117730372,3,21,61.02
6,2020-09-03,437117730372,5,5,79.01
6,2020-09-03,437117730372,1,15,442.95
6,2020-09-18,437263649824,4,12,59.69
6,2020-09-18,437263649824,3,10,39.96
6,2020-09-18,437263649824,5,6,93.26
6,2020-09-18,437263649824,1,11,304.22
6,2020-09-18,437263649824,2,16,27.51
7,2020-04-02,435573683501,1,5,101.5
7,2020-04-02,435573683501,2,5,12.63
7,2020-04-06,435618280491,3,12,39.94
7,2020-04-06,435618280491,1,4,76.04
7,2020-04-06,435618280491,2,19,69.46
7,2020-04-10,435652823938,3,9,33.23
7,2020-04-10,435652823938,1,10,151.83
7,2020-04-10,435652823938,2,11,17
7,2020-04-14,435697503308,1,2,44.53
7,2020-04-14,435698397112,3,15,44.71
7,2020-04-15,435706220630,1,2,59.96
7,2020-04-15,435707057185,1,2,53.64
7,2020-04-15,435707057185,2,7,10.83
7,2020-04-22,435774280555,2,5,1.38
7,2020-04-28,435839757589,3,2,7.75
7,2020-04-28,435839757589,1,2,43.48
7,2020-04-28,435839757589,2,6,3.08
7,2020-05-06,435913118122,3,5,9.86
7,2020-05-06,435913118122,1,4,99.58
7,2020-05-06,435913118122,2,17,21.79
7,2020-05-12,435973081272,2,3,11.21
7,2020-05-22,436079381554,3,5,7.78
7,2020-06-02,436188239988,3,3,14.25
7,2020-06-02,436188239988,1,2,23.8
7,2020-06-02,436188239988,2,6,14.86
7,2020-06-17,436335951841,1,5,103.6
7,2020-06-24,436408026889,3,13,41.53
7,2020-06-24,436408026889,1,1,18.63
7,2020-07-02,436489065524,1,5,114.69
7,2020-07-02,436489065524,2,11,27.21
7,2020-07-05,436511536728,1,5,155.34
7,2020-07-05,436511536728,2,7,30.06
7,2020-07-24,436703456600,3,5,26.81
7,2020-07-24,436703456600,2,7,23.32
7,2020-08-03,436803273282,3,10,30.59
7,2020-08-28,437055258953,3,22,57.86
7,2020-08-28,437055258953,1,10,240.08
7,2020-08-28,437055258953,2,23,59.02
7,2020-08-30,437074820476,1,5,103.12
7,2020-09-26,437341793493,3,12,35.24
7,2020-09-26,437341793493,1,5,105.61
7,2020-09-28,437365471562,2,8,24.64
8,2020-04-06,435619281397,2,4,1.57
8,2020-05-06,435916618347,4,10,59.48
8,2020-05-06,435916618347,3,31,111.16
8,2020-05-06,435916618347,5,7,49.27
8,2020-05-06,435916618347,2,3,7.81
8,2020-06-02,436184706696,5,3,38.04
8,2020-07-04,436507560672,4,4,25.7
8,2020-07-24,436704350311,4,2,11.53
8,2020-07-24,436704350311,3,1,3.34
8,2020-07-24,436704350311,2,3,5.41
8,2020-08-24,437014200866,4,2,7.64
8,2020-08-29,437061072824,5,2,14.04
8,2020-09-05,437139573742,5,2,20.55
9,2020-04-28,435836223423,3,4,11.04
9,2020-05-19,436046200227,2,7,10.2
9,2020-05-31,436165228166,4,1,3.25
9,2020-06-04,436203310020,4,2,10.32
9,2020-07-29,436751571976,3,5,23.41
9,2020-07-30,436764938153,4,4,16.8
9,2020-07-30,436764938153,3,6,20.87
9,2020-07-30,436764938153,5,5,57.67
9,2020-08-08,436855671686,4,11,65.03
9,2020-08-08,436855671686,3,23,65.45
9,2020-08-08,436855671686,5,1,5.27
9,2020-08-08,436855671686,2,16,21.9
9,2020-09-08,437165848483,3,6,25.34
10,2020-04-05,435604167693,4,9,47.32
10,2020-04-05,435604167693,5,2,20.71
10,2020-04-05,435604167693,1,6,138.95
10,2020-04-05,435604167693,2,7,19.35
10,2020-04-06,435619713592,4,4,16.27
10,2020-04-06,435619713592,3,8,22.69
10,2020-04-06,435619713592,5,4,47.86
10,2020-04-06,435619713592,1,1,13.86
10,2020-04-06,435619713592,2,13,11.54
10,2020-05-05,435903023614,4,4,12.9
10,2020-05-05,435903023614,3,16,77.41
10,2020-05-05,435903023614,1,7,139.3
10,2020-05-05,435903023614,2,11,8.2
10,2020-05-24,436098280543,4,25,124.64
10,2020-05-24,436098280543,3,24,99.79
10,2020-05-24,436098280543,5,18,186.47
10,2020-05-24,436098280543,1,11,237.18
10,2020-05-24,436098280543,2,15,42.56
10,2020-05-26,436112729702,4,7,35.75
10,2020-05-26,436112729702,3,23,80.8
10,2020-05-26,436112729702,5,11,91.09
10,2020-05-26,436112729702,1,15,347.39
10,2020-05-26,436112729702,2,33,58.72
10,2020-05-29,436143867285,4,2,8.58
10,2020-05-29,436143867285,3,15,49.73
10,2020-05-29,436143867285,5,3,20.6
10,2020-05-29,436143867285,1,1,26.39
10,2020-05-29,436143867285,2,25,42.11
10,2020-06-30,436464268760,4,12,54.3
10,2020-06-30,436464268760,1,8,158.3
10,2020-06-30,436464268760,2,6,13.2
10,2020-07-03,436491285169,4,10,40.79
10,2020-07-03,436491285169,3,28,105.18
10,2020-07-03,436491285169,1,8,165.57
10,2020-07-13,436599777493,4,9,38.81
10,2020-07-13,436599777493,3,10,38.29
10,2020-07-13,436599777493,5,9,91.64
10,2020-07-13,436599777493,1,10,276.77
10,2020-07-13,436599777493,2,8,29.67
10,2020-07-22,436687418656,4,5,30.59
10,2020-07-22,436687418656,3,6,17.9
10,2020-07-22,436687418656,1,12,311.9
10,2020-07-22,436687418656,2,13,38.86
10,2020-07-25,436711312248,4,7,24.7
10,2020-07-25,436711312248,3,7,20.16
10,2020-07-25,436711312248,5,10,127.86
10,2020-07-25,436711312248,1,8,158.89
10,2020-07-25,436711312248,2,6,20.59
10,2020-08-06,436837721205,4,12,53.08
10,2020-08-06,436837721205,5,5,44.74
10,2020-08-06,436837721205,1,11,209.89
10,2020-08-06,436837721205,2,13,35.64
10,2020-08-09,436863159471,4,5,15.66
10,2020-08-09,436863159471,3,13,50.63
10,2020-08-09,436863159471,5,7,91.83
10,2020-08-09,436863159471,1,6,121.22
10,2020-08-09,436863159471,2,14,34.19
10,2020-08-12,436899913341,4,8,50.41
10,2020-08-12,436899913341,3,20,72.32
10,2020-08-12,436899913341,5,8,100.25
10,2020-08-12,436899913341,1,7,157.43
10,2020-08-12,436899913341,2,7,14.57
10,2020-08-18,436952638942,4,32,171.41
10,2020-08-18,436952638942,3,26,52.5
10,2020-08-18,436952638942,5,10,136.21
10,2020-08-18,436952638942,1,21,513.42
10,2020-08-18,436952638942,2,12,18.17
10,2020-08-31,437086048079,4,10,60.18
10,2020-08-31,437086048079,3,12,60.87
10,2020-08-31,437086048079,5,5,36.18
10,2020-08-31,437086048079,1,11,197
10,2020-08-31,437086048079,2,10,24.6
10,2020-09-10,437184268450,4,13,81.5
10,2020-09-10,437184268450,3,9,14.61
10,2020-09-10,437184268450,5,5,28.38
10,2020-09-10,437184268450,1,5,84.77
10,2020-09-10,437184268450,2,15,31.24
10,2020-09-17,437252761369,4,5,26.61
10,2020-09-17,437252761369,3,6,11.97
10,2020-09-17,437252761369,5,6,66.73
10,2020-09-17,437252761369,1,8,184.93
10,2020-09-17,437252761369,2,13,37.11
10,2020-09-18,437267428526,4,25,174.19
10,2020-09-18,437267428526,3,24,110.38
10,2020-09-18,437267428526,5,7,67.33
10,2020-09-18,437267428526,1,24,513.2
10,2020-09-18,437267428526,2,17,38.28
10,2020-09-18,437269559840,4,8,19.95
10,2020-09-18,437269559840,3,11,37.23
10,2020-09-18,437269559840,5,4,37.42
10,2020-09-18,437269559840,1,9,182.63
10,2020-09-18,437269559840,2,12,45.81
10,2020-09-24,437323176018,4,6,31.86
10,2020-09-24,437323176018,3,18,60.31
10,2020-09-24,437323176018,5,10,117.51
10,2020-09-24,437323176018,1,5,144.59
10,2020-09-24,437323176018,2,8,19.12
10,2020-09-25,437339651556,4,8,39.27
10,2020-09-25,437339651556,3,18,52.2
10,2020-09-25,437339651556,5,6,75.34
10,2020-09-25,437339651556,1,10,269.08
10,2020-09-29,437372244148,4,11,72.65
10,2020-09-29,437372244148,3,30,81.98
10,2020-09-29,437372244148,5,5,73.39
10,2020-09-29,437372244148,1,26,630.88
10,2020-09-29,437372244148,2,26,49.04
11,2020-04-04,435597248134,3,9,32.82
11,2020-04-09,435648344821,4,8,52.04
11,2020-04-09,435648344821,3,4,18.49
11,2020-04-09,435648344821,2,1,0.91
11,2020-04-10,435653565790,4,3,21.04
11,2020-04-10,435653565790,3,34,122.15
11,2020-04-10,435653565790,5,1,12.45
11,2020-04-10,435653565790,1,4,90.29
11,2020-04-13,435686997591,1,1,15.93
11,2020-04-22,435775393133,1,1,14.95
11,2020-04-25,435809085867,5,1,12.48
11,2020-04-27,435827937096,5,1,9.95
11,2020-04-27,435827937096,2,12,26.29
11,2020-05-04,435892109523,4,4,15.32
11,2020-05-04,435892109523,5,1,9.64
11,2020-05-04,435892109523,2,6,22.53
11,2020-05-11,435967183941,3,9,25.16
11,2020-05-19,436048300845,4,2,12.81
11,2020-05-19,436048300845,5,5,56
11,2020-05-19,436048300845,2,4,3.04
11,2020-05-19,436049812651,4,3,15.18
11,2020-05-26,436115978329,4,3,18.97
11,2020-05-26,436115978329,2,6,10.2
11,2020-06-12,436284258531,4,4,24.93
11,2020-06-12,436284258531,3,8,19.32
11,2020-06-12,436284258531,5,2,17.94
11,2020-06-12,436284258531,2,5,18.51
11,2020-06-19,436355991034,4,1,6.42
11,2020-06-23,436398342590,4,3,6.79
11,2020-06-28,436442382415,2,4,13.87
11,2020-07-06,436523128750,4,1,7.99
11,2020-07-14,436604986167,5,2,19.25
11,2020-07-24,436703449837,5,2,19.05
11,2020-08-19,436963887013,4,2,7.99
11,2020-08-19,436969005704,2,7,6.18
11,2020-08-21,436986532985,5,2,13.41
11,2020-08-26,437034335801,1,1,22.31
11,2020-08-27,437041485388,3,9,25.92
11,2020-08-27,437045663439,4,4,23.77
11,2020-08-29,437061942419,2,1,0.44
11,2020-08-29,437067607641,4,3,15.86
11,2020-08-29,437069049223,1,2,28.08
11,2020-09-06,437141289910,5,1,8.33
11,2020-09-06,437144340328,2,3,8.56
11,2020-09-09,437171074327,3,9,37.87
11,2020-09-13,437212836120,4,3,10.43
11,2020-09-14,437227762566,1,2,44.93
11,2020-09-15,437234667554,3,7,29.99
11,2020-09-15,437234667554,5,3,15.07
11,2020-09-15,437234667554,1,3,64.52
11,2020-09-16,437245685773,2,4,10.17
11,2020-09-17,437256164708,2,5,7.7
11,2020-09-23,437319981250,2,5,2.5
11,2020-09-28,437366408715,5,1,6.98
12,2020-04-05,435602830285,5,1,5.95
12,2020-04-13,435681392958,2,12,14.61
12,2020-04-14,435692173673,2,6,22.41
12,2020-04-22,435779234047,3,5,21.15
12,2020-04-23,435789204182,3,1,1.19
12,2020-05-03,435883922114,5,1,11.8
12,2020-05-07,435923015291,5,3,25.92
12,2020-05-09,435944220995,4,3,12.94
12,2020-05-13,435984924348,5,2,29.78
12,2020-05-13,435984924348,2,4,10.84
12,2020-05-22,436071624333,3,5,9.78
12,2020-05-24,436094342172,5,3,37.25
12,2020-06-07,436235416136,4,2,8.18
12,2020-06-15,436312898913,2,2,4.99
12,2020-06-16,436326698921,2,4,12.77
12,2020-06-18,436348798956,4,15,80.24
12,2020-06-18,436348798956,3,22,63.25
12,2020-06-18,436348798956,5,3,27.9
12,2020-06-18,436348798956,2,3,1.77
12,2020-06-19,436352959350,2,1,2.19
12,2020-06-23,436394124746,5,1,6.83
12,2020-07-07,436539641958,4,3,11.9
12,2020-07-13,436594764394,5,1,6.11
12,2020-07-21,436673782434,4,2,8.28
12,2020-07-30,436761903014,2,1,2.67
12,2020-07-31,436775605075,5,1,14.35
12,2020-07-31,436776036152,5,3,39.36
12,2020-08-01,436783358926,3,9,17.47
12,2020-08-01,436783358926,5,2,24.53
12,2020-08-01,436783358926,2,2,3.93
12,2020-08-05,436827519660,4,2,15.76
12,2020-08-08,436854411985,3,9,40.4
12,2020-08-08,436854411985,5,5,38.41
12,2020-08-08,436854411985,2,7,6.9
12,2020-08-10,436875637953,4,2,8.57
12,2020-08-13,436901712001,2,5,14.49
12,2020-08-18,436952660671,5,2,22.74
12,2020-08-18,436957380910,4,2,14.9
12,2020-08-24,437018525842,4,3,8.15
12,2020-08-24,437018525842,3,6,21.45
12,2020-08-24,437018525842,5,1,9.33
12,2020-08-24,437018525842,2,3,9.03
12,2020-08-29,437069796462,3,13,47.74
12,2020-08-29,437069796462,5,3,28.49
12,2020-08-29,437069796462,2,6,7.78
12,2020-09-05,437132869794,4,2,6.15
12,2020-09-07,437158945069,5,1,8.5
12,2020-09-11,437197550255,2,19,52.51
12,2020-09-16,437244331449,5,1,7.12
12,2020-09-23,437311757863,4,3,15.11
12,2020-09-27,437357913487,2,4,15.63
13,2020-04-08,435638529943,5,1,13.54
13,2020-05-11,435964972671,4,5,19.53
13,2020-05-11,435964972671,1,1,30.6
13,2020-05-11,435964972671,2,1,0.13
13,2020-05-20,436058672966,3,2,9.75
13,2020-05-20,436058672966,5,2,19.22
13,2020-05-21,436068789856,1,2,33.82
13,2020-05-21,436068789856,2,2,2.15
13,2020-05-22,436072449626,3,4,15.2
13,2020-05-22,436072449626,5,2,21.12
13,2020-05-22,436072449626,2,1,2.06
13,2020-05-27,436126756493,3,9,16.83
13,2020-05-29,436148092177,4,4,16.62
13,2020-05-29,436148092177,5,3,20.78
13,2020-05-29,436148092177,1,1,12.97
13,2020-05-30,436156172255,3,13,19.73
13,2020-05-30,436156172255,1,2,31.54
13,2020-06-07,436239183668,4,2,7.94
13,2020-06-07,436239183668,3,13,32.74
13,2020-06-12,436287926518,4,4,13.32
13,2020-06-12,436287926518,3,19,53.91
13,2020-06-12,436287926518,5,8,73.74
13,2020-06-12,436287926518,1,5,78.85
13,2020-06-12,436287926518,2,7,26.81
13,2020-06-21,436376229120,4,8,37.84
13,2020-06-21,436376229120,1,2,25.96
13,2020-07-10,436563321700,4,16,61.74
13,2020-07-10,436563321700,3,6,20.29
13,2020-07-10,436563321700,1,5,131.72
13,2020-07-10,436563321700,2,7,4.85
13,2020-07-18,436645945461,5,1,10.9
13,2020-07-18,436645945461,2,2,4.5
13,2020-07-28,436749133284,4,13,79.96
13,2020-07-28,436749133284,1,3,75.9
13,2020-07-28,436749133284,2,5,5.41
13,2020-08-03,436806402746,3,3,8.9
